74;72.97
370;75.0
658;75.0
946;77.14
1226;75.0
1514;72.97
1810;93.1
2042;60.0
2402;71.05
2706;75.0
2994;75.0
3282;37.5
3858;69.23
4170;36.49
4762;72.97
5058;75.0
5346;75.0
5634;77.14
5914;72.97
6210;69.23
6522;36.99
7106;77.14
7386;77.14
7666;37.5
8242;72.97
8538;72.97
8834;71.05
9138;75.0
9426;77.14
9706;75.0
9994;36.49
10586;71.05
10890;24.32
11778;75.0
12066;77.14
12346;72.97
12642;71.05
12946;67.5
13266;37.5
13842;75.0
14130;75.0
14418;75.0
14706;71.05
15010;72.97
15306;72.97
15602;72.97
15898;77.14
16178;77.14
16458;24.11
17354;72.97
17650;37.5
18226;75.0
18514;77.14
18794;36.49
19386;71.05
19690;72.97
19986;38.03
20554;77.14
20834;72.97
21130;75.0
21418;71.05
21722;71.05
22026;19.01
23162;75.0
23450;71.05
23754;72.97
24050;25.0
24914;77.14
25194;75.0
25482;72.97
25778;71.05
26082;25.0
26946;75.0
27234;72.97
27530;36.0
28130;72.97
28426;72.97
28722;38.03
29290;75.0
29578;36.0
30178;71.05
30482;72.97
30778;38.03
31346;75.0
31634;75.0
31922;35.53
32530;71.05
32834;75.0
33122;77.14
33402;75.0
33690;75.0
33978;36.49
34570;72.97
34866;72.97
35162;75.0
35450;77.14
35730;77.14
36010;72.97
36306;72.97
36602;69.23
36914;72.97
37210;38.03
37778;75.0
38066;75.0
38354;72.97
38650;72.97
38946;71.05
39250;72.97
39546;39.71
40090;75.0
40378;72.97
40674;36.49
41266;72.97
41562;39.13
42114;72.97
42410;75.0
42698;72.97
42994;69.23
43306;72.97
43602;75.0
43890;38.57
44450;75.0
44738;75.0
45026;72.97
45322;71.05
45626;72.97
45922;39.13
46474;38.57
47034;72.97
47330;71.05
47634;77.14
47914;38.03
48482;77.14
48762;79.41
49034;75.0
49322;72.97
49618;71.05
49922;75.0
50210;38.57
50770;77.14
51050;75.0
51338;36.99
51922;75.0
52210;25.47
53058;77.14
53338;36.99
53922;72.97
54218;75.0
54506;39.13
55058;77.14
55338;75.0
55626;37.5
56202;72.97
56498;77.14
56778;39.13
57330;77.14
57610;75.0
57898;75.0
58186;71.05
58490;72.97
58786;75.0
59074;39.13
59626;75.0
59914;72.97
60210;71.05
60514;18.62
61674;75.0
61962;77.14
62242;35.53
62850;71.05
63154;25.71
63994;24.55
64874;72.97
65170;75.0
65458;38.03
66026;77.14
66306;72.97
66602;117.39
66786;62.79
67130;72.97
67426;72.97
67722;37.5
68298;72.97
68594;75.0
68882;71.05
69186;69.23
69498;72.97
69794;38.57
70354;75.0
70642;72.97
70938;72.97
71234;71.05
71538;71.05
71842;25.23
72698;72.97
72994;71.05
73298;69.23
73610;72.97
73906;75.0
74194;38.03
74762;96.43
74986;62.79
75330;36.0
75930;71.05
76234;77.14
76514;38.57
77074;75.0
77362;72.97
77658;36.49
78250;75.0
78538;38.57
79098;75.0
79386;18.12
80578;75.0
80866;77.14
81146;75.0
81434;72.97
81730;72.97
82026;71.05
82330;71.05
82634;75.0
82922;38.03
83490;71.05
83794;71.05
84098;71.05
84402;71.05
84706;71.05
85010;75.0
85298;77.14
85578;75.0
85866;71.05
86170;71.05
86474;71.05
86778;72.97
87074;75.0
87362;75.0
87650;75.0
87938;75.0
88226;35.53
88834;72.97
89130;75.0
89418;38.03
89986;72.97
90282;71.05
90586;72.97
90882;71.05
91186;75.0
91474;38.03
92042;72.97
92338;23.89
93242;75.0
93530;25.0
94394;72.97
94690;71.05
94994;35.53
95602;75.0
95890;25.23
96746;71.05
97050;72.97
97346;72.97
97642;75.0
97930;72.97
98226;77.14
98506;77.14
98786;72.97
99082;72.97
99378;108.0
99578;33.75
100218;79.41
100490;75.0
100778;75.0
101066;75.0
101354;72.97
101650;75.0
101938;72.97
102234;77.14
102514;38.57
103074;72.97
103370;72.97
103666;72.97
103962;72.97
104258;77.14
104538;75.0
104826;75.0
105114;75.0
105402;71.05
105706;71.05
106010;71.05
106314;77.14
106594;12.39
108338;71.05
108642;77.14
108922;79.41
109194;75.0
109482;75.0
109770;71.05
110074;72.97
110370;71.05
110674;75.0
110962;77.14
111242;77.14
111522;75.0
111810;72.97
112106;72.97
112402;71.05
112706;75.0
112994;18.88
114138;75.0
114426;75.0
114714;77.14
114994;77.14
115274;79.41
115546;81.82
115810;79.41
116082;77.14
116362;75.0
116650;75.0
116938;79.41
117210;77.14
117490;79.41
117762;77.14
118042;77.14
118322;77.14
118602;71.05
118906;10.38
120986;35.06
121602;25.23
122458;75.0
122746;71.05
123050;35.53
123658;79.41
123930;75.0
124218;75.0
124506;81.82
124770;75.0
125058;36.99
125642;77.14
125922;77.14
126202;79.41
126474;79.41
126746;25.23
127602;75.0
127890;112.5
128082;64.29
128418;15.7
129794;84.38
130050;81.82
130314;87.1
130562;84.38
130818;87.1
131066;84.38
131322;84.38
131578;79.41
131850;79.41
132122;84.38
132378;87.1
132626;84.38
132882;87.1
133130;84.38
133386;79.41
133658;79.41
133930;81.82
134194;81.82
134458;40.91
134986;84.38
135242;40.3
135778;77.14
136058;75.0
136346;77.14
136626;79.41
136898;79.41
137170;39.13
137722;77.14
138002;72.97
138298;72.97
138594;75.0
138882;77.14
139162;79.41
139434;77.14
139714;75.0
140002;72.97
140298;72.97
140594;19.85
141682;84.38
141938;81.82
142202;79.41
142474;16.77
143762;41.54
144282;79.41
144554;79.41
144826;77.14
145106;79.41
145378;81.82
145642;84.38
145898;39.71
146442;75.0
146730;77.14
147010;77.14
147290;79.41
147562;81.82
147826;79.41
148098;81.82
148362;79.41
148634;77.14
148914;75.0
149202;26.21
150026;79.41
150298;15.43
151698;79.41
151970;81.82
152234;79.41
152506;79.41
152778;25.0
153642;77.14
153922;39.71
